trace_id,trace_time,probe_id,site_id,probe_asn_measured,target_ip,target_asn,target_asn_name,target_country,dest_rtt_ms,total_hops,timeout_hops,asns_in_path,countries_in_path,dest_location,location_via,destination_responded,measurement_id
7270,2026-06-15T13:11:31+00:00,7764,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
7271,2026-06-15T13:11:35+00:00,60223,6,23674,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.961,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055868
7272,2026-06-15T13:11:47+00:00,1016036,9,9541,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,175.852,12,6,9541 > 8529 > 6939 > 20940,PK > AE > US > NL,"Istanbul, Istanbul, TR",handoff 184.104.196.46,True,180055898
7273,2026-06-15T13:11:52+00:00,60223,2,23674,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.09,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055865
7274,2026-06-15T13:11:54+00:00,62224,2,38193,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,23.537,3,5,13335,US,,,True,180055865
7275,2026-06-15T13:12:14+00:00,7613,10,152605,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,119.598,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
7276,2026-06-15T13:12:19+00:00,7613,3,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,5,6,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
7277,2026-06-15T13:12:23+00:00,7764,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,113.297,3,5,17557 > 30148,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055894
7278,2026-06-15T13:12:24+00:00,1016036,5,9541,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,8,7,9541 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
7279,2026-06-15T13:12:49+00:00,7764,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,145.176,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055870
7280,2026-06-15T13:12:49+00:00,60223,7,23674,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,221.398,18,1,174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
7281,2026-06-15T13:12:55+00:00,62224,7,38193,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,224.569,3,5,19551,US,,,True,180055882
7282,2026-06-15T13:12:57+00:00,7764,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055868
7283,2026-06-15T13:13:02+00:00,60223,10,23674,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.992,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
7284,2026-06-15T13:13:05+00:00,62224,10,38193,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.218,3,5,13335,US,,,True,180055875
7285,2026-06-15T13:13:20+00:00,7764,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055865
7286,2026-06-15T13:13:30+00:00,1015679,1,136174,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.348,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
7287,2026-06-15T13:13:34+00:00,60223,3,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,6,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
7288,2026-06-15T13:13:42+00:00,1016126,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,116.987,9,5,17557 > 7473 > 4845 > 45102,PK > SG > US,"Singapore, North West, SG",server IP,True,180055878
7289,2026-06-15T13:13:44+00:00,1016036,3,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,7,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
7290,2026-06-15T13:13:45+00:00,62224,3,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055854
7291,2026-06-15T13:14:05+00:00,60223,8,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,145.957,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
7292,2026-06-15T13:14:14+00:00,62224,8,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,143.504,3,5,30148,US,,,True,180055894
7293,2026-06-15T13:14:16+00:00,7613,6,152605,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,17.905,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
7294,2026-06-15T13:14:24+00:00,7764,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055875
7295,2026-06-15T13:14:28+00:00,1016126,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,25.896,7,0,17557 > 13335,PK > US,"Karachi, Sindh, PK",handoff 221.120.200.3,True,180055868
7296,2026-06-15T13:14:41+00:00,1015679,6,136174,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,20.776,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
7297,2026-06-15T13:14:44+00:00,7613,7,152605,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,218.915,15,0,152605 > 38193 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
7298,2026-06-15T13:14:55+00:00,1016036,2,9541,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,118.973,10,0,9541 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.101.189.254,True,180055865
7299,2026-06-15T13:14:58+00:00,60223,9,23674,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,239.455,16,1,174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
7300,2026-06-15T13:15:00+00:00,1016036,7,9541,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,229.266,13,1,9541 > 1299 > 19551,PK > SE > US,"Ashburn, Virginia, US",handoff 62.115.55.139,True,180055882
7301,2026-06-15T13:15:01+00:00,1015679,3,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,6,6,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055854
7302,2026-06-15T13:15:03+00:00,62224,9,38193,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,182.069,3,5,20940,NL,,,True,180055898
7303,2026-06-15T13:15:03+00:00,1016036,10,9541,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.531,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055875
7304,2026-06-15T13:15:07+00:00,1016126,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,9,6,17557 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
7305,2026-06-15T13:15:09+00:00,1016126,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,286.78,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055870
7306,2026-06-15T13:15:10+00:00,62224,1,38193,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.775,3,5,45102,US,"Singapore, North West, SG",server IP,True,180055878
7307,2026-06-15T13:15:12+00:00,60223,1,23674,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,113.205,9,7,7473 > 4845 > 45102,SG > US,"Singapore, North West, SG",server IP,True,180055878
7308,2026-06-15T13:15:12+00:00,60223,4,23674,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.961,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055870
7309,2026-06-15T13:15:13+00:00,62224,4,38193,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.654,3,5,13335,US,,,True,180055870
7310,2026-06-15T13:15:14+00:00,1016126,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,212.124,13,2,17557 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
7311,2026-06-15T13:15:15+00:00,1015679,4,136174,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,110.366,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
7312,2026-06-15T13:15:15+00:00,1015679,7,136174,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,230.22,15,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
7313,2026-06-15T13:15:18+00:00,7613,2,152605,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,17.963,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
7314,2026-06-15T13:15:34+00:00,1016036,6,9541,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.508,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055868
7315,2026-06-15T13:15:36+00:00,1016036,8,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,140.132,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
7316,2026-06-15T13:16:13+00:00,7613,8,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,139.463,13,0,152605 > 38193 > 174 > 1299 > 20773 > 30148,PK > US > SE > DE,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
7317,2026-06-15T13:16:19+00:00,1016036,4,9541,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.515,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055870
7318,2026-06-15T13:16:25+00:00,7613,5,152605,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
7319,2026-06-15T13:16:31+00:00,1015679,10,136174,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,128.371,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
7320,2026-06-15T13:16:33+00:00,7613,1,152605,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,96.324,5,5,152605 > 38193 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
7321,2026-06-15T13:16:33+00:00,1016126,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,271.42,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055875
7322,2026-06-15T13:16:36+00:00,7764,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
7323,2026-06-15T13:25:25+00:00,7613,4,152605,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,117.409,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
7324,2026-06-15T13:25:35+00:00,60223,5,23674,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,6,6,,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
7325,2026-06-15T13:25:38+00:00,7764,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,108.431,3,5,17557 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
7326,2026-06-15T13:25:38+00:00,62224,5,38193,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055861
7327,2026-06-15T13:25:40+00:00,1015679,8,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,141.902,14,0,6327 > 38193 > 174 > 1299 > 20773 > 30148,CA > PK > US > SE > DE,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
7328,2026-06-15T13:25:43+00:00,1016126,9,17557,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,246.59,12,5,17557 > 2914 > 6453 > 139309 > 20940,PK > SG > CA > US > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
7329,2026-06-15T13:25:45+00:00,1015679,9,136174,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,171.569,13,1,6327 > 38193 > 174 > 6453 > 139309 > 20940,CA > PK > US > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
7330,2026-06-15T13:25:48+00:00,7613,9,152605,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,168.78,12,1,152605 > 38193 > 174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
7331,2026-06-15T13:25:48+00:00,7764,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,228.627,3,5,17557 > 19551,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055882
7332,2026-06-15T13:25:52+00:00,1016126,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,207.113,8,0,17557 > 2914 > 30148,PK > SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
7333,2026-06-15T13:26:00+00:00,7764,9,17557,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,301.629,3,5,17557 > 20940,PK > NL,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055898
7334,2026-06-15T13:26:03+00:00,1016036,1,9541,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,179.179,7,5,9541 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
7335,2026-06-15T13:26:04+00:00,1016126,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,5,7,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
7336,2026-06-15T13:26:06+00:00,1015679,5,136174,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,5,6,6327 > 38193,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055861
7337,2026-06-15T13:26:17+00:00,1016126,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,282.331,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055865
7338,2026-06-15T13:26:18+00:00,1015679,2,136174,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,19.419,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
7339,2026-06-15T13:26:29+00:00,60223,6,23674,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.956,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055868
7340,2026-06-15T13:26:36+00:00,7764,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
7341,2026-06-15T13:26:41+00:00,62224,6,38193,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,23.534,3,5,13335,US,,,True,180055868
7342,2026-06-15T13:26:42+00:00,1016036,9,9541,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,175.974,13,5,9541 > 8529 > 6939 > 20940,PK > AE > US > NL,"Istanbul, Istanbul, TR",handoff 184.104.196.46,True,180055898
7343,2026-06-15T13:26:51+00:00,60223,2,23674,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.67,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055865
7344,2026-06-15T13:26:55+00:00,62224,2,38193,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.952,3,5,13335,US,,,True,180055865
7345,2026-06-15T13:27:11+00:00,7613,3,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,5,6,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
7346,2026-06-15T13:27:17+00:00,7613,10,152605,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,120.843,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
7347,2026-06-15T13:27:26+00:00,7764,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055894
7348,2026-06-15T13:27:26+00:00,1016036,5,9541,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,8,7,9541 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
7349,2026-06-15T13:27:46+00:00,60223,7,23674,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,220.659,18,1,174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
7350,2026-06-15T13:27:47+00:00,62224,7,38193,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,225.065,3,5,19551,US,,,True,180055882
7351,2026-06-15T13:27:58+00:00,7764,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055870
7352,2026-06-15T13:27:59+00:00,7764,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055868
7353,2026-06-15T13:28:05+00:00,60223,10,23674,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.901,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
7354,2026-06-15T13:28:05+00:00,62224,10,38193,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.629,3,5,13335,US,,,True,180055875
7355,2026-06-15T13:28:32+00:00,7764,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055865
7356,2026-06-15T13:28:33+00:00,1016126,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,116.815,9,5,17557 > 7473 > 4845 > 45102,PK > SG > US,"Singapore, North West, SG",server IP,True,180055878
7357,2026-06-15T13:28:44+00:00,1015679,1,136174,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.792,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
7358,2026-06-15T13:28:45+00:00,1016036,3,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,7,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
7359,2026-06-15T13:28:46+00:00,62224,3,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055854
7360,2026-06-15T13:28:47+00:00,60223,3,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,6,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
7361,2026-06-15T13:29:02+00:00,62224,8,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,142.535,3,5,30148,US,,,True,180055894
7362,2026-06-15T13:29:04+00:00,7613,6,152605,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,17.84,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
7363,2026-06-15T13:29:11+00:00,60223,8,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,146.228,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
7364,2026-06-15T13:29:19+00:00,7764,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055875
7365,2026-06-15T13:29:28+00:00,1016126,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,25.52,7,0,17557 > 13335,PK > US,"Karachi, Sindh, PK",handoff 221.120.200.3,True,180055868
7366,2026-06-15T13:29:36+00:00,1015679,6,136174,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,20.402,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
7367,2026-06-15T13:29:48+00:00,7613,7,152605,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,219.059,15,0,152605 > 38193 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
7368,2026-06-15T13:29:54+00:00,1016036,2,9541,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,119.023,10,0,9541 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.101.189.254,True,180055865
7369,2026-06-15T13:29:58+00:00,1016036,7,9541,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,217.663,13,1,9541 > 1299 > 19551,PK > SE > US,"Ashburn, Virginia, US",handoff 62.115.55.139,True,180055882
7370,2026-06-15T13:29:59+00:00,62224,9,38193,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,182.258,3,5,20940,NL,,,True,180055898
7371,2026-06-15T13:30:00+00:00,60223,9,23674,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,240.01,16,1,174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
7372,2026-06-15T13:30:03+00:00,1015679,3,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,6,6,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055854
7373,2026-06-15T13:30:06+00:00,1016036,10,9541,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.428,8,1,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055875
7374,2026-06-15T13:30:06+00:00,1016126,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,304.19,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055870
7375,2026-06-15T13:30:11+00:00,60223,4,23674,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.088,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055870
7376,2026-06-15T13:30:12+00:00,62224,4,38193,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,128.212,3,5,13335,US,,,True,180055870
7377,2026-06-15T13:30:13+00:00,60223,1,23674,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,113.309,9,7,7473 > 4845 > 45102,SG > US,"Singapore, North West, SG",server IP,True,180055878
