trace_id,trace_time,isp,target_hostname,target_ip,observed_path,bgp_paths_found,validation,partial_type
11869,2026-06-16T05:31:24+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
11873,2026-06-16T05:40:31+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
11879,2026-06-16T05:40:44+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,335,partial,interesting
11882,2026-06-16T05:40:50+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,335,partial,interesting
11885,2026-06-16T05:41:09+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
11892,2026-06-16T05:41:47+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
11896,2026-06-16T05:42:18+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
11907,2026-06-16T05:43:34+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
11919,2026-06-16T05:44:52+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
11925,2026-06-16T05:45:05+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
11928,2026-06-16T05:45:09+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
11931,2026-06-16T05:45:11+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
11937,2026-06-16T05:46:21+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
11938,2026-06-16T05:46:24+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,335,partial,interesting
11939,2026-06-16T05:46:29+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
11944,2026-06-16T05:55:38+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
11946,2026-06-16T05:55:41+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,335,partial,interesting
11953,2026-06-16T05:55:52+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,335,partial,interesting
11954,2026-06-16T05:56:05+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
11963,2026-06-16T05:56:56+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
11965,2026-06-16T05:57:07+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
11977,2026-06-16T05:58:37+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
11989,2026-06-16T05:59:54+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
11990,2026-06-16T05:59:59+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
11996,2026-06-16T06:00:04+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
11997,2026-06-16T06:00:06+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
12007,2026-06-16T06:01:19+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
12008,2026-06-16T06:01:21+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,335,partial,interesting
12009,2026-06-16T06:01:25+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
12013,2026-06-16T06:10:32+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
12020,2026-06-16T06:10:53+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,335,partial,interesting
12021,2026-06-16T06:10:53+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,335,partial,interesting
12028,2026-06-16T06:11:19+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
12032,2026-06-16T06:11:49+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
12035,2026-06-16T06:12:14+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
12046,2026-06-16T06:13:32+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
12058,2026-06-16T06:14:55+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
12067,2026-06-16T06:15:09+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
12068,2026-06-16T06:15:10+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
12070,2026-06-16T06:15:13+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
12076,2026-06-16T06:16:17+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,335,partial,interesting
12077,2026-06-16T06:16:21+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
12080,2026-06-16T06:16:31+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
12083,2026-06-16T06:25:28+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
12091,2026-06-16T06:25:48+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,335,partial,interesting
12093,2026-06-16T06:25:52+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,335,partial,interesting
12096,2026-06-16T06:26:12+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
12102,2026-06-16T06:26:56+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
12105,2026-06-16T06:27:07+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
12117,2026-06-16T06:28:41+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
12133,2026-06-16T06:29:59+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
12137,2026-06-16T06:30:07+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
12138,2026-06-16T06:30:10+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
12139,2026-06-16T06:30:12+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
12148,2026-06-16T06:31:23+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,335,partial,interesting
12149,2026-06-16T06:31:28+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
12150,2026-06-16T06:31:33+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
12154,2026-06-16T06:40:31+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
12157,2026-06-16T06:40:45+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,335,partial,interesting
12159,2026-06-16T06:40:46+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,335,partial,interesting
12168,2026-06-16T06:41:17+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
12172,2026-06-16T06:41:45+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
12176,2026-06-16T06:42:14+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
12188,2026-06-16T06:43:42+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
12201,2026-06-16T06:45:00+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
12203,2026-06-16T06:45:03+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
12209,2026-06-16T06:45:11+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
12211,2026-06-16T06:45:15+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
12216,2026-06-16T06:46:21+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,335,partial,interesting
12218,2026-06-16T06:46:24+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
12219,2026-06-16T06:46:24+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
12225,2026-06-16T06:55:39+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
12228,2026-06-16T06:55:40+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,335,partial,interesting
12231,2026-06-16T06:55:46+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,335,partial,interesting
12236,2026-06-16T06:56:09+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
12242,2026-06-16T06:56:45+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
12245,2026-06-16T06:57:05+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
12257,2026-06-16T06:58:40+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
12270,2026-06-16T06:59:57+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
12271,2026-06-16T06:59:59+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
12281,2026-06-16T07:00:18+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,372,partial,interesting
12282,2026-06-16T07:00:18+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,372,partial,interesting
12287,2026-06-16T07:01:23+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,336,partial,interesting
12289,2026-06-16T07:01:30+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,371,partial,interesting
12290,2026-06-16T07:01:31+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,371,partial,interesting
12294,2026-06-16T07:10:32+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,372,partial,interesting
12299,2026-06-16T07:10:45+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,336,partial,interesting
12301,2026-06-16T07:10:50+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,336,partial,interesting
12308,2026-06-16T07:11:14+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,373,partial,interesting
12312,2026-06-16T07:11:46+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,337,partial,interesting
12316,2026-06-16T07:12:15+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,371,partial,interesting
12326,2026-06-16T07:13:30+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,341,partial,interesting
12341,2026-06-16T07:14:56+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,335,partial,interesting
12343,2026-06-16T07:15:03+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,341,partial,interesting
12346,2026-06-16T07:15:08+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,372,partial,interesting
12350,2026-06-16T07:15:15+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,372,partial,interesting
12357,2026-06-16T07:16:22+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,371,partial,interesting
12358,2026-06-16T07:16:24+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,336,partial,interesting
12359,2026-06-16T07:16:28+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,371,partial,interesting
12364,2026-06-16T07:25:36+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,372,partial,interesting
12369,2026-06-16T07:25:49+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,336,partial,interesting
12371,2026-06-16T07:25:51+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,336,partial,interesting
12375,2026-06-16T07:26:11+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,373,partial,interesting
12383,2026-06-16T07:26:50+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,337,partial,interesting
12385,2026-06-16T07:27:09+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,371,partial,interesting
12397,2026-06-16T07:28:33+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,341,partial,interesting
12410,2026-06-16T07:29:53+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,335,partial,interesting
12412,2026-06-16T07:29:59+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,341,partial,interesting
12415,2026-06-16T07:30:06+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,372,partial,interesting
12421,2026-06-16T07:30:17+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,372,partial,interesting
12427,2026-06-16T07:31:19+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,336,partial,interesting
12429,2026-06-16T07:31:22+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,371,partial,interesting
12430,2026-06-16T07:31:23+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,371,partial,interesting
12435,2026-06-16T07:40:39+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,372,partial,interesting
12439,2026-06-16T07:40:44+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,336,partial,interesting
12441,2026-06-16T07:40:48+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,336,partial,interesting
12444,2026-06-16T07:41:06+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,373,partial,interesting
12452,2026-06-16T07:41:47+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,337,partial,interesting
12455,2026-06-16T07:42:12+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,371,partial,interesting
12467,2026-06-16T07:43:35+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,341,partial,interesting
12478,2026-06-16T07:44:50+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,335,partial,interesting
12482,2026-06-16T07:45:04+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,372,partial,interesting
12483,2026-06-16T07:45:06+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,341,partial,interesting
12486,2026-06-16T07:45:07+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,372,partial,interesting
12496,2026-06-16T07:46:18+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,336,partial,interesting
12499,2026-06-16T07:46:21+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,371,partial,interesting
12500,2026-06-16T07:46:28+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,371,partial,interesting
12503,2026-06-16T07:55:34+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,372,partial,interesting
12511,2026-06-16T07:55:47+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,336,partial,interesting
12512,2026-06-16T07:55:53+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,336,partial,interesting
12517,2026-06-16T07:56:11+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,373,partial,interesting
12523,2026-06-16T07:56:53+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,337,partial,interesting
12526,2026-06-16T07:57:17+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,371,partial,interesting
12539,2026-06-16T07:58:41+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,341,partial,interesting
12552,2026-06-16T07:59:59+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,335,partial,interesting
12556,2026-06-16T08:00:08+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
12558,2026-06-16T08:00:08+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,371,partial,interesting
12560,2026-06-16T08:00:12+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,371,partial,interesting
12566,2026-06-16T08:01:14+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,334,partial,interesting
12569,2026-06-16T08:01:24+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,370,partial,interesting
12570,2026-06-16T08:01:33+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,370,partial,interesting
12574,2026-06-16T08:10:35+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,371,partial,interesting
12579,2026-06-16T08:10:43+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,334,partial,interesting
12581,2026-06-16T08:10:48+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,334,partial,interesting
12587,2026-06-16T08:11:09+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,372,partial,interesting
12592,2026-06-16T08:11:49+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,336,partial,interesting
12595,2026-06-16T08:12:06+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,370,partial,interesting
12610,2026-06-16T08:13:42+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
12619,2026-06-16T08:14:56+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,334,partial,interesting
12622,2026-06-16T08:15:01+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
12625,2026-06-16T08:15:07+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,371,partial,interesting
12628,2026-06-16T08:15:14+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,371,partial,interesting
12636,2026-06-16T08:16:18+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,334,partial,interesting
12638,2026-06-16T08:16:24+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,370,partial,interesting
12639,2026-06-16T08:16:26+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,370,partial,interesting
12643,2026-06-16T08:25:27+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,371,partial,interesting
12650,2026-06-16T08:25:50+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,334,partial,interesting
12651,2026-06-16T08:25:53+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,334,partial,interesting
12656,2026-06-16T08:26:12+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,372,partial,interesting
12663,2026-06-16T08:26:49+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,336,partial,interesting
12666,2026-06-16T08:27:18+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,370,partial,interesting
12677,2026-06-16T08:28:42+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
12691,2026-06-16T08:29:59+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,334,partial,interesting
12696,2026-06-16T08:30:09+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,371,partial,interesting
12698,2026-06-16T08:30:12+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,371,partial,interesting
12699,2026-06-16T08:30:13+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
12707,2026-06-16T08:31:24+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,370,partial,interesting
12709,2026-06-16T08:31:25+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,370,partial,interesting
12710,2026-06-16T08:31:28+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,334,partial,interesting
12713,2026-06-16T08:40:27+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,371,partial,interesting
12716,2026-06-16T08:40:41+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,334,partial,interesting
12718,2026-06-16T08:40:43+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,334,partial,interesting
12728,2026-06-16T08:41:19+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,372,partial,interesting
12732,2026-06-16T08:41:48+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,336,partial,interesting
12735,2026-06-16T08:42:05+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,370,partial,interesting
12746,2026-06-16T08:43:31+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
12758,2026-06-16T08:44:52+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,334,partial,interesting
12762,2026-06-16T08:44:59+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
12768,2026-06-16T08:45:08+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,371,partial,interesting
12772,2026-06-16T08:45:18+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,371,partial,interesting
12778,2026-06-16T08:46:25+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,334,partial,interesting
12779,2026-06-16T08:46:26+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,370,partial,interesting
12780,2026-06-16T08:46:29+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,370,partial,interesting
12783,2026-06-16T08:55:31+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,371,partial,interesting
12788,2026-06-16T08:55:46+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,334,partial,interesting
12792,2026-06-16T08:55:52+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,334,partial,interesting
