source,source_id,asn,company,prefix,target_ip,status,evidence,exit_cc,exit_name,transit,max_rtt,reached_isp
ptcl.khi,1016126,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.199,local,,,,?,26.0,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.227,local,,,,Transworld,16.9,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.227,inconclusive,,,,Transworld,56.2,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.227,local,,,,?,2.9,False
ptcl.khi,1016126,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.227,local,,,,?,26.2,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,144.48.0.0/24,144.48.0.28,local,,,,Transworld,19.3,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,144.48.0.0/24,144.48.0.28,local,,,,Transworld,30.6,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,144.48.0.0/24,144.48.0.28,local,,,,?,3.4,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.170,local,,,,Transworld,2.6,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.170,local,,,,Transworld,14.4,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.170,local,,,,?,2.9,False
ptcl.khi,1016126,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.170,local,,,,?,43.8,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,144.48.0.0/24,144.48.0.85,local,,,,Transworld,35.1,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,144.48.0.0/24,144.48.0.85,local,,,,Transworld,18.0,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,144.48.0.0/24,144.48.0.85,local,,,,?,3.5,False
ptcl.khi,1016126,138423,CMPak LDI Ltd.,144.48.0.0/24,144.48.0.85,trombone,foreign_hop,SG,NTT-DATA-2914 - NTT Amer,PTCL,207.1,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,144.48.0.0/24,144.48.0.142,trombone,"rtt(jump=176,max=202)",?,,Transworld,202.1,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,144.48.0.0/24,144.48.0.142,local,,,,Transworld,25.8,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,144.48.0.0/24,144.48.0.142,local,,,,?,3.0,False
ptcl.khi,1016126,138423,CMPak LDI Ltd.,144.48.0.0/24,144.48.0.142,trombone,foreign_hop,SG,NTT-DATA-2914 - NTT Amer,PTCL,208.0,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,115.42.79.0/24,115.42.79.227,local,,,,Transworld,5.9,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,115.42.79.0/24,115.42.79.227,local,,,,?,3.7,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,115.42.79.0/24,115.42.79.227,local,,,,?,4.1,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.28,local,,,,Transworld,2.4,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.28,local,,,,Transworld,6.0,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.28,local,,,,?,3.0,False
ptcl.khi,1016126,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.28,local,,,,?,43.4,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.199,local,,,,Transworld,29.7,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.199,local,,,,Transworld,21.2,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.199,local,,,,?,2.6,False
ptcl.khi,1016126,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.199,trombone,"rtt(jump=32,max=77)",?,,PTCL,77.1,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,115.42.79.0/24,115.42.79.56,local,,,,152605,1.0,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,115.42.79.0/24,115.42.79.56,local,,,,?,2.6,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,115.42.79.0/24,115.42.79.56,local,,,,?,3.1,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.28,local,,,,Transworld,17.1,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.28,local,,,,Transworld,19.8,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.28,local,,,,?,2.8,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.227,local,,,,Transworld,1.6,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.227,inconclusive,,,,Transworld,54.7,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.227,local,,,,?,3.0,False
ptcl.khi,1016126,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.227,local,,,,?,44.9,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.56,local,,,,Transworld,2.7,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.56,local,,,,?,4.5,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.56,local,,,,?,2.9,False
ptcl.khi,1016126,138423,CMPak LDI Ltd.,223.123.35.0/24,223.123.35.56,local,,,,?,44.0,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.28,local,,,,Transworld,36.9,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.28,local,,,,Transworld,26.2,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.28,local,,,,?,2.6,False
ptcl.khi,1016126,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.28,local,,,,?,28.8,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.56,local,,,,Transworld,19.7,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.56,local,,,,Transworld,30.5,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.56,local,,,,?,3.4,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.85,local,,,,Transworld,21.2,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.85,local,,,,Transworld,34.3,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.85,local,,,,?,8.1,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.56,local,,,,Transworld,20.7,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.56,local,,,,Transworld,28.5,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.56,local,,,,?,2.9,False
ptcl.khi,1016126,138423,CMPak LDI Ltd.,115.42.74.0/24,115.42.74.56,local,,,,?,28.1,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.113,local,,,,Transworld,21.1,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.113,local,,,,Transworld,27.2,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.113,local,,,,?,25.2,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,115.42.79.0/24,115.42.79.113,local,,,,Transworld,1.9,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,115.42.79.0/24,115.42.79.113,local,,,,?,2.9,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,115.42.79.0/24,115.42.79.113,local,,,,?,24.8,False
ptcl.khi,1016126,138423,CMPak LDI Ltd.,115.42.79.0/24,115.42.79.113,local,,,,?,42.8,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.142,local,,,,Transworld,20.1,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.142,local,,,,Transworld,22.4,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.142,local,,,,?,3.4,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.170,local,,,,Transworld,17.2,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.170,local,,,,Transworld,29.2,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.170,local,,,,?,3.8,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.199,local,,,,Transworld,19.4,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.199,local,,,,Transworld,23.1,False
nayatel.isb,60223,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.199,local,,,,?,2.8,False
zcom.lhe,7613,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.227,trombone,"rtt(jump=67,max=85)",?,,Transworld,84.7,False
nova.lhe,1015679,138423,CMPak LDI Ltd.,223.123.48.0/24,223.123.48.227,local,,,,Transworld,22.1,False
