trace_id,trace_time,probe_id,site_id,probe_asn_measured,target_ip,target_asn,target_asn_name,target_country,dest_rtt_ms,total_hops,timeout_hops,asns_in_path,countries_in_path,dest_location,location_via,destination_responded,measurement_id
375,2026-06-11T12:59:36+00:00,1016036,2,9541,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,209.786,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
376,2026-06-11T13:00:41+00:00,1015679,3,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.712,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,179311300
377,2026-06-11T13:00:47+00:00,1016036,1,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.699,12,1,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
378,2026-06-11T13:01:00+00:00,1016036,4,9541,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,23.987,7,1,9541 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
379,2026-06-11T13:01:03+00:00,62224,3,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,133.75,3,5,30148,US,,,True,179311300
380,2026-06-11T13:01:06+00:00,60223,3,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,128.831,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,179311300
381,2026-06-11T13:01:24+00:00,1015679,1,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,2.611,7,0,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,True,179311279
382,2026-06-11T13:01:49+00:00,7613,2,152605,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.843,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
383,2026-06-11T13:02:07+00:00,7613,5,152605,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,8,6,152605 > 38193 > 17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
384,2026-06-11T13:02:11+00:00,1015679,5,136174,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,8,7,6327 > 38193 > 17557,CA > PK,"Islamabad, Islamabad, PK",server IP,False,179311305
385,2026-06-11T13:02:35+00:00,1015679,4,136174,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,36.934,8,0,6327 > 38193 > 9260,CA > PK,"Karachi, Sindh, PK",server IP,True,179311308
386,2026-06-11T13:02:43+00:00,1015679,2,136174,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.17,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
387,2026-06-11T13:02:59+00:00,60223,5,23674,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,6,8,17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
388,2026-06-11T13:03:03+00:00,1016036,3,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,137.391,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,179311300
389,2026-06-11T13:03:05+00:00,62224,5,38193,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
390,2026-06-11T13:03:38+00:00,7613,1,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.566,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
391,2026-06-11T13:04:01+00:00,62224,1,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.668,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
392,2026-06-11T13:04:06+00:00,60223,1,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.843,12,0,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
393,2026-06-11T13:04:07+00:00,62224,4,38193,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.856,3,5,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
394,2026-06-11T13:04:12+00:00,60223,4,23674,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,22.707,9,0,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
395,2026-06-11T13:04:39+00:00,62224,2,38193,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,202.446,3,5,19551,US,,,True,179311289
396,2026-06-11T13:04:40+00:00,60223,2,23674,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,199.835,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
397,2026-06-11T13:04:45+00:00,7613,3,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,126.696,11,0,152605 > 38193 > 6762 > 3257 > 30148,PK > IT > US,"Frankfurt am Main, Hesse, DE",handoff 46.33.85.114,True,179311300
398,2026-06-11T13:05:44+00:00,7613,4,152605,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,35.861,7,0,152605 > 38193 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
399,2026-06-11T13:14:23+00:00,1016036,5,9541,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,9,7,9541 > 9557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
400,2026-06-11T13:14:31+00:00,1016036,2,9541,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,210.929,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
401,2026-06-11T13:15:39+00:00,1015679,3,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.743,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,179311300
402,2026-06-11T13:16:01+00:00,1016036,1,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.72,12,1,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
403,2026-06-11T13:16:02+00:00,1016036,4,9541,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,24.087,7,1,9541 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
404,2026-06-11T13:16:05+00:00,60223,3,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,128.761,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,179311300
405,2026-06-11T13:16:12+00:00,62224,3,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,132.701,3,5,30148,US,,,True,179311300
406,2026-06-11T13:16:23+00:00,1015679,1,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,2.776,7,0,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,True,179311279
407,2026-06-11T13:16:46+00:00,7613,2,152605,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.892,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
408,2026-06-11T13:17:07+00:00,1015679,5,136174,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,9,6,6327 > 38193 > 17557,CA > PK,"Islamabad, Islamabad, PK",server IP,False,179311305
409,2026-06-11T13:17:12+00:00,7613,5,152605,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,8,6,152605 > 38193 > 17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
410,2026-06-11T13:17:37+00:00,1015679,4,136174,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,36.926,8,0,6327 > 38193 > 9260,CA > PK,"Karachi, Sindh, PK",server IP,True,179311308
411,2026-06-11T13:17:42+00:00,1015679,2,136174,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,208.933,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
412,2026-06-11T13:18:00+00:00,62224,5,38193,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
413,2026-06-11T13:18:03+00:00,60223,5,23674,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,6,8,17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
414,2026-06-11T13:18:07+00:00,1016036,3,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,138.645,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,179311300
415,2026-06-11T13:18:42+00:00,7613,1,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.539,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
416,2026-06-11T13:19:04+00:00,60223,4,23674,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,22.593,9,0,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
417,2026-06-11T13:19:04+00:00,62224,1,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,7.807,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
418,2026-06-11T13:19:07+00:00,60223,1,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,38.958,12,0,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
419,2026-06-11T13:19:16+00:00,62224,4,38193,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,42.289,3,5,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
420,2026-06-11T13:19:42+00:00,7613,3,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,126.552,11,0,152605 > 38193 > 6762 > 3257 > 30148,PK > IT > US,"Frankfurt am Main, Hesse, DE",handoff 46.33.85.114,True,179311300
421,2026-06-11T13:19:42+00:00,60223,2,23674,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,199.537,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
422,2026-06-11T13:19:42+00:00,62224,2,38193,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,203.184,3,5,19551,US,,,True,179311289
423,2026-06-11T13:20:49+00:00,7613,4,152605,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,36.203,7,0,152605 > 38193 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
424,2026-06-11T13:29:29+00:00,1016036,5,9541,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,9,7,9541 > 9557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
425,2026-06-11T13:29:30+00:00,1016036,2,9541,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.082,12,2,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
426,2026-06-11T13:30:52+00:00,1015679,3,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.942,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,179311300
427,2026-06-11T13:30:59+00:00,1016036,1,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,42.178,12,1,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
428,2026-06-11T13:31:05+00:00,1016036,4,9541,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,24.326,7,1,9541 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
429,2026-06-11T13:31:09+00:00,62224,3,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,132.464,3,5,30148,US,,,True,179311300
430,2026-06-11T13:31:10+00:00,60223,3,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,128.593,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,179311300
431,2026-06-11T13:31:23+00:00,1015679,1,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,2.7,7,0,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,True,179311279
432,2026-06-11T13:31:51+00:00,7613,2,152605,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.88,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
433,2026-06-11T13:32:10+00:00,7613,5,152605,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,8,6,152605 > 38193 > 17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
434,2026-06-11T13:32:14+00:00,1015679,5,136174,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,9,6,6327 > 38193 > 17557,CA > PK,"Islamabad, Islamabad, PK",server IP,False,179311305
435,2026-06-11T13:32:30+00:00,1015679,4,136174,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,37.074,8,0,6327 > 38193 > 9260,CA > PK,"Karachi, Sindh, PK",server IP,True,179311308
436,2026-06-11T13:32:46+00:00,1015679,2,136174,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,208.768,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
437,2026-06-11T13:33:01+00:00,62224,5,38193,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
438,2026-06-11T13:33:02+00:00,60223,5,23674,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,6,8,17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
439,2026-06-11T13:33:04+00:00,1016036,3,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,138.71,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,179311300
440,2026-06-11T13:33:33+00:00,7613,1,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.561,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
441,2026-06-11T13:34:06+00:00,60223,1,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,49.159,12,0,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
442,2026-06-11T13:34:06+00:00,62224,1,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.409,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
443,2026-06-11T13:34:14+00:00,62224,4,38193,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,42.053,3,5,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
444,2026-06-11T13:34:17+00:00,60223,4,23674,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,22.863,9,0,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
445,2026-06-11T13:34:39+00:00,62224,2,38193,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,202.507,3,5,19551,US,,,True,179311289
446,2026-06-11T13:34:40+00:00,7613,3,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,126.609,11,0,152605 > 38193 > 6762 > 3257 > 30148,PK > IT > US,"Frankfurt am Main, Hesse, DE",handoff 46.33.85.114,True,179311300
447,2026-06-11T13:34:43+00:00,60223,2,23674,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,199.852,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
448,2026-06-11T13:35:56+00:00,7613,4,152605,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,36.047,7,0,152605 > 38193 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
449,2026-06-11T13:44:27+00:00,1016036,5,9541,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,9,7,9541 > 9557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
450,2026-06-11T13:44:33+00:00,1016036,2,9541,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.245,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
451,2026-06-11T13:45:45+00:00,1015679,3,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,132.172,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,179311300
452,2026-06-11T13:45:57+00:00,1016036,1,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.845,12,1,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
453,2026-06-11T13:46:02+00:00,60223,3,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,128.991,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,179311300
454,2026-06-11T13:46:05+00:00,1016036,4,9541,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,26.236,7,1,9541 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
455,2026-06-11T13:46:15+00:00,62224,3,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,133.313,3,5,30148,US,,,True,179311300
456,2026-06-11T13:46:34+00:00,1015679,1,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,2.789,7,0,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,True,179311279
457,2026-06-11T13:46:48+00:00,7613,2,152605,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.891,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
458,2026-06-11T13:47:08+00:00,1015679,5,136174,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,9,6,6327 > 38193 > 17557,CA > PK,"Islamabad, Islamabad, PK",server IP,False,179311305
459,2026-06-11T13:47:15+00:00,7613,5,152605,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,8,6,152605 > 38193 > 17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
460,2026-06-11T13:47:24+00:00,1015679,4,136174,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,36.397,8,0,6327 > 38193 > 9260,CA > PK,"Karachi, Sindh, PK",server IP,True,179311308
461,2026-06-11T13:47:49+00:00,1015679,2,136174,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,208.752,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
462,2026-06-11T13:47:55+00:00,60223,5,23674,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,6,8,17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
463,2026-06-11T13:48:01+00:00,62224,5,38193,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
464,2026-06-11T13:48:07+00:00,1016036,3,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,138.574,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,179311300
465,2026-06-11T13:48:32+00:00,7613,1,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.498,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
466,2026-06-11T13:48:59+00:00,60223,1,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,39.189,12,0,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
467,2026-06-11T13:49:03+00:00,62224,1,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.574,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
468,2026-06-11T13:49:11+00:00,62224,4,38193,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.138,3,5,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
469,2026-06-11T13:49:17+00:00,60223,4,23674,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,22.959,9,0,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
470,2026-06-11T13:49:29+00:00,60223,2,23674,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,199.694,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
471,2026-06-11T13:49:36+00:00,7613,3,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,126.551,11,0,152605 > 38193 > 6762 > 3257 > 30148,PK > IT > US,"Frankfurt am Main, Hesse, DE",handoff 46.33.85.114,True,179311300
472,2026-06-11T13:49:41+00:00,62224,2,38193,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,202.708,3,5,19551,US,,,True,179311289
473,2026-06-11T13:50:50+00:00,7613,4,152605,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,36.098,7,0,152605 > 38193 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
474,2026-06-11T13:59:24+00:00,1016036,5,9541,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,9,7,9541 > 9557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
475,2026-06-11T13:59:30+00:00,1016036,2,9541,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.435,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
476,2026-06-11T14:00:46+00:00,1015679,3,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.815,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,179311300
477,2026-06-11T14:00:47+00:00,1016036,1,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.891,12,1,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
478,2026-06-11T14:00:58+00:00,1016036,4,9541,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,24.26,7,1,9541 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
479,2026-06-11T14:01:04+00:00,60223,3,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,128.852,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,179311300
480,2026-06-11T14:01:06+00:00,62224,3,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,132.748,3,5,30148,US,,,True,179311300
481,2026-06-11T14:01:21+00:00,1015679,1,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,2.834,7,0,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,True,179311279
482,2026-06-11T14:01:45+00:00,7613,2,152605,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.829,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
483,2026-06-11T14:02:04+00:00,7613,5,152605,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,7,7,152605 > 38193 > 17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
